taxon	matK	rpoB	spo-9	Pvr1	Pvr1.1	Waxy	atpE	rpoc1	cox1	rps2	unknown	GGR	5-enolpyruvylshikimate-3-phosphate-synthase	F3H	OSM1	endochitinase	beta-1,3-glucanase	LEAFY	unknown.1	5S-rRNA	NIA	matK.1	rpi-vnt1-like-protein	S	S.1	psbE	CHS-E	hypothetical-protein	COSII_At1g20050	COSII_At1g50020-like-protein	COSII_At2g38020	COSII_At5g14320	COSII_At2g38020.1	rpl32	rps16-trnQ(UUG)-intergenic-spacer	rpl32.1	AT3-1	At1g14300-like-protein	NIA.1	rps16	P	At5g04590-like-protein	unknown.2	TBP1	atpB	trnH-psbA-intergenic-spacer;-may-contain-psbA	At3g24010-like-protein	At3g62940-like-protein	18S-ribosomal-RNA	rbcL	nepGS	osmotin	lfy	glo	rpoC1	S1-RNase	beta-amylase	beta-amylase.1	phyA	trnK(UUU)-rps16-intergenic-spacer	COSII_At1g13380	trnY	contains-promoter-and-5'-UTR	ANS	transposase	unknown.3	H6H	rps3	At1g44760-like-protein	COSII_At2g15890	COSII_At3g10920	putative-progesterone-5-beta-reductase	3-methylcrotonyl-CoA-carboxylase	trnL	flavonoid-3'-hydroxylase	unknown.4	bHLH1	RPB2	adh	unknown.5	contains-tRNA-Leu-(trnL)-and-trnL-trnF-intergenic-spacer	contains-tRNA-Leu-(trnL)-and-trnL-trnF-intergenic-spacer.1	rpl16	ITS1	chloroplast-glutamine-synthetase	bHLH2	ndhF	ITS2	rpl2	waxy	putative-Pto-like-serine/threonine-kinase	PMT	MPF1-like-protein	S.2	GBSSI	petN	psbB-psbH-intergenic-spacer	NAMT	rbcL.1	disease-resistance-protein-RGH4	TPS17	NADH-dehydrogenase-subunit-1	psbA	5.8S-ribosomal-RNA	PI	myb1	trnS(GCU)-trnG(UCC)-intergenic-spacer	26S-ribosomal-RNA	infA	trnT-trnL-intergenic-region	18S-ribosomal-RNA.1	trnL.1	ndhJ	LFY	S.3	unknown.6	16S-rRNA	WDR1	S.4	S.5	S1-RNase.1	MADS	MPF2-like	unknown.7	NtoDFR	
Nicotiana debneyi	AB040017																		AJ492439																																FN568412																																				AJ585900												D70815								AJ584955					AJ577403														
Nicotiana obtusifolia																			GQ120453																																FN568445		FN561670	FN561951																									FN561716																FN562150										DQ158197																					
Nicotiana stocktonii	AB040005																		AJ492443																																FN568466		HE962977																										HE962553								AJ585922																				AJ584977					AJ577426														
Nicotiana goodspeedii	AJ585890																		AJ492401																																FN568423		HE962990																										HE962563								AJ585951																				AJ585031					AJ577457														
Nicotiana africana	AJ585881																		AJ492393																																FN568395		HE962980																										HE962557								AJ585943																				AJ585022					AJ577448														
Solanum trifolium																			HQ856124													HQ856208																													HQ856138									HQ856153	HQ856187																								HQ856221								HQ856106				HQ856085					HQ856067														
Solanum loxophyllum																			HQ856117													HQ856201																													HQ856131									HQ856147	HQ856181																								HQ856214								HQ856100				HQ856076					HQ856059														
Solanum delagoense																																								HM016397										HM016269					HM016387																		HM016351																														HM016422																							
Solanum piurae																			AY875777									HM073132	HM072929			HQ642718	HM073346																												HM072702																										AF500851								AY875490																															
Solanum limoncochaense																			HQ856121													HQ856204																													HQ856135									HQ856149	HQ856184																								HQ856218								HQ856103				HQ856082					HQ856064														
Solanum crinitum																			GQ143651											HQ457331				HQ457253		HQ457214																																	HQ457292	HQ457370																	AF500818								GQ143684												AY998402					GQ149736														
Solanum crassinervium																			HQ856119													HQ856202																													HQ856133									HQ856148	HQ856182																								HQ856216								HQ856101				HQ856080					HQ856062														
Solanum schenckii																			AY875795		FJ155456							HQ642564	HQ642397			HQ642736																													HQ642233																																		AY953478																															
Solanum pacificum																			HQ856122													HQ856205																													HQ856136									HQ856151	HQ856185																								HQ856219								HQ856104				HQ856083					HQ856065														
Solanum dalibardiforme																			HQ856123													HQ856206																													HQ856137									HQ856152	HQ856186																								HQ856220								HQ856105				HQ856084					HQ856066														
Solanum kurtzianum																			AY875833									HM073089	HM072877			HM073520	HM073300																												HM072643															HE681644																																			AF464871													EF620670		
Solanum sogarandinum																												HM073136	HM072934		HM073353	HM073576	HM073354																												HM072709																																																																	
Solanum macrocarpon	EF439061											EU292979							AF244725																										AM233294																																										AF224068						AY643726		AY996436												AY998435					DQ180404											HQ717356			
Solanum campechiense																			AF244728											HQ457326				HQ457248		HQ457209																																	HQ457287	HQ457365																	AF224071								AY996389												AY998388					DQ180475														
Physalis heterophylla	HQ593385							HQ594078	JF966333										AY665907																																																																				EU580927								AY665965				HQ590207				HQ596787									EU581043														
Physochlaina physaloides	EF439017								JF966288																																				AM233300															HQ216022																											HQ216106								DQ069260	HQ216067			HQ216141				HQ216181																							
Schizanthus grahamii	EF439051								JF966337										DQ299446																	FJ850149									AM233296																																										EU580939								DQ299422																	EU581054	DQ299434										EF395202			
Ipomoea lobata																			AF110940								HQ141997																																					HQ141978											FJ004843															AF111148																																HQ142092				
Grabowskia duplicata									JF966320										AF238982															JF284411		JF284444																										JF284382																									EU580883								JF284372								JF284428							DQ124432		DQ124555														
Lycium australe	EF438849										AY028149																							HM195001		HM194981							AY028131		AM233337																	HM194961																																	EF137757								HM195021							DQ124442		AB036600														
Lycium vimineum																			DQ124635															JF284421		JF284453			FJ444925																							FJ444894																																	DQ124549								JF284437							DQ124491		DQ124614														
Lycium pumilum																									HM195059									HM194990		HM194970																										HM194951																																	EF137786								FJ189621							FJ189730		FJ189722			HM195058											
Atropanthe sinensis									JF966347		AY478417																																AY478403		HQ215956															HQ215994																											EU580860								DQ069256	HQ216039			HQ216119				HQ216155									EU580960														
Nolana spathulata																		FJ914107																																										FJ914190																								AB019322			U08925	AB019982							EU051856	EU742563			U08616				EU742495						AF347652			EU581036														
Nolana adansonii																		EU742226																											JQ627167															EU742376																								AB019291			EU742308	AB019951							EU051885	EU742512			FJ914164				EU742444																							
Hyoscyamus muticus									JF966292																																				HQ215961															HQ215999																											EU580890									HQ216044			HQ216123				HQ216160									EU580997														
Vassobia breviflora	EF439078											EU292961							DQ314190																										AM233289											EU382084																																					EF395147		DQ309497																	AF212022		DQ301545							EU382085		EF395177			
Convolvulus cneorum	HQ384565																		AY633672																					HQ385194					HQ384774																							HQ385011																			HQ384852												HQ384916													HQ412972														
Nicotiana nesophila	AJ585854																		AJ492442																																FN568440		HE962972																										HE962548								AJ585937																				AJ584992					AJ577441														
Nicotiana acaulis	AB039985																		AJ492389																																FN568487		FN561646	FN561932																									FN561694								AJ585918								FN562128												AJ584973					AJ577422														
Nicotiana thyrsiflora	AJ585888																		AJ492436																																FN568473		FN561675	FN561956																									FN561720								AJ585949								FN562155												AJ585029					AJ577455														
Tubocapsicum anomalum	EF439074								JF966343										DQ314163																										AM233291					AF397082																																					EU580950						FN179203		DQ309473																	EU581066		DQ301516									FN179206			
Solanum tampicense	GU135074																		GU799069											HQ457350				HQ457272		HQ457234																																	HQ457312	HQ457390																									GU799079				GU135238				GU135409									GU591047														
Solanum hougasii																			AY875835									HQ642509	HQ642339			HQ642685																													HQ642175																																		AY875471					HQ853201																										
Solanum bukasovii																			AY875828	AF332130	FJ155401							HQ642454	HM072766			HQ642624	HM073190																												HM072533																																		AY875440																															
Solanum iopetalum																			AY875808	AJ226042	FJ155397							HQ642526	HQ642362			HQ642700																													HQ642193																																		AY953485																AF447425															
Solanum phaseoloides																			GQ221567													HQ856198																													HQ856130									HQ856145	HQ856178																AF500849								GQ221617								HQ856098				HQ856078					GQ221592														
Solanum cinereum	EU983575																		DQ364756											HQ457329				HQ457251		HQ457212																																	HQ457290	HQ457368																	AF500813								AY996394												AY998393					DQ855032														
Solanum evolvulifolium																			HQ856116													HQ856195																													GQ221483									HQ856143	HQ856176																AF500826								GQ221616								HQ856094				HQ856073					GQ221591														
Solanum colombianum																			AY875787		FJ155408							HQ642464	HM747602		HM747740	HM747840	HM747741																												HQ642132																																		AY953468																															
Solanum anceps																			GQ221546													GQ221513																													GQ221458									HQ856155	HQ856188													GQ221542											GQ221596								HQ856108				HQ856087					GQ221573														
Solanum hjertingii																					FJ155424							HQ642502	HQ642334			HQ642667																													HQ642172																																		AY875459																															
Solanum aturense	JQ589576																		AY996486											HQ457323				HQ457245		HQ457206																																	HQ457285	HQ457363																									GQ163636				JQ594145								AY998384					GU591002														
Solanum boliviense																					FJ155395							HQ642453	HQ642290			HQ642623			GU143648																									GU143616	HQ642122																																			GU143600											GU143632																			
Solanum bahamense																			AY996487											HQ457325				HQ457247		HQ457208																																	HQ457286	HQ457364													FJ349572												AY996386				FJ349562								FJ349594					GQ149730														
Physalis pubescens	EF438943							GQ436145				EU292898							AY665916																										AM233255																																																EF395152		AY665951				GQ436616				GQ435283																				EF395209			
Evolvulus glomeratus																			EF567109							AY100906																			AY100803																																	AY596721									AY936341		AY596754										AY101012													AY101121													EU189082	
Lycium shockleyi																			AF238987															FJ189686	FJ189701	FJ189753			FJ444920																					FJ189715		FJ189648																																	DQ124540								FJ189624							DQ124481		DQ124604														
Nicandra physalodes	EF438903								JF966331										GQ478098																										AM233334					AJ490882																																					U08924								DQ309465			AY741501	HM850200										AF347650			AJ492268											EF395193			
Calystegia sepium	HQ593197	FJ395721						HQ593920		EU330258									JQ062470							AY100887																			AY100783	HQ596618																																																					JN891484									AF148267				AY101101														
Anisodus luridus	EF438901																																												AM233359															HQ215989																								AY478400			EU580856	AY478414							DQ069254	HQ216034			HQ216115				HQ216150									EU580955														
Cestrum elegans	AJ585891																		AJ492459			DQ508556																																												AF495745																					AJ585952											AY741481									AJ585032			DQ508592		AJ577458										DQ539408				
Mandragora autumnalis									JF966297										JX067493																										JX067445															JX090171																											JX067432									JX067421			JX067456				JX067403									JX067473										DQ539403				
Iochroma australe	EF438902								JF966316										DQ314189						EU382080																				AM233342																																										EU580892						EF395172		DQ309496																	EU580999		DQ301544							EU382078		EF395186			
Nicotiana knightiana	AB039989																		AJ492412																																FN568430		FN561654	FN561937					HM353146																				FN561700								AJ585913								FN562134												AJ584968					AJ577417														
Nicotiana solanifolia	AB039990																		AJ492441																																FN568464		FN561657	FN561940																									FN561703								AJ585929								FN562137												AJ584984					AJ577433														
Nicotiana suaveolens	AJ585842																		AJ492438																																FN568468																																				AJ585907											AJ628349									AJ584962					AJ577410														
Nicotiana clevelandii	AJ585850																		AJ492444																																FN568407		HE962967																										HE962545						AY566991		AJ585925																		DQ158203		AJ584980					AJ577429														
Nicotiana nudicaulis	AB040013																		AJ492416																																FN568443		HE962973																										HE962550								AJ585909																				AJ584964					AJ577412														
Nicotiana raimondii	AJ585840																		AJ492414																																FN568456		FN561656	FN561939					HM353145																				FN561702								AJ585905								FN562136												AJ584960					AJ577408														
Nicotiana benavidesii	AB039991																		AJ492411																																FN568403		FN561652	FN561935					HM353144																				FN561698								AJ585899								FN562132												AJ584954					AJ577402														
Nicotiana wigandioides	AJ585843																		AJ492435																																		FN561677	FN561958																									FN561722								AJ585908								FN562157												AJ584963					AJ577411														
Solanum aculeatissimum	JF956483	JX856299																	AY561262																																																																												AY562950				JX856320				JX856341				AY555455					AY559236														
Solanum accrescens	JQ589239																		AY996480											HQ457317				HQ457239		HQ457200																																	HQ457278	HQ457356																	AF500795								AY996375				JQ594139								AY998375					DQ180473														
Solanum pseudocapsicum	FN668837	FN668884																	AF244720																															AF397078																																					U47422								AY562963				HM850368				FN675827				AY555469					AY266241														
Scopolia carniolica											AY478411																																		HQ215985															HQ216027																								AY478397			HQ216110								DQ069263	HQ216072			HQ216146				HQ216185									EU581060										DQ539406				
Goetzea elegans	HQ384563								JF966319										AY206736																					HQ385192					HQ384772																							HQ385009																			AY206746												AF035738													HQ412971														
Ipomoea umbraticola						EU192905													AF110936								HQ142007																															AY178815						HQ141988																										AF111144																										AF256644						HQ142104				
Capsicum pubescens	AB721886			EF589588	EF589606														AY875749																															AF397098																																					DQ667544								AY875404				AB721887				EF537223									AY348982														
Jacquemontia reclinata	HQ384567																		DQ219866							AY100932														HQ385195					AY100829																							HQ385014																			HQ384854												HQ384918													AY101149														
Lycium carolinianum											AY028151																			GQ301163				GQ301194		GQ301193			FJ444904				AY028133																			FJ444883																																	JF284376								GQ301192																							
Cuscuta gronovii										EU330242									AY554402							AY100954																			AY100846				L24747																									AY558836																									EU330262									EU883530				EF194427					AJ278623									
Anisodus tanguticus									JF966349										EU239680																										HQ215953															HQ215990							AY356396																	AY478402			EU580857	AY478416				AY690623				HQ216035			HQ216116				HQ216151									EU580956														
Nicotiana kawakamii	AJ585845																		AJ492445																																FN568429		FN561665	FN561946																									FN561711								AJ585912								FN562145												AJ584967					AJ577416														
Nicotiana palmeri	AJ585838																		AJ492451																																FN568449		FN561671	FN561952																									FN561717								AJ585903								FN562151												AJ584958					AJ577406														
Nicotiana corymbosa	AJ585852																		AJ492388																																FN568410		FN561659	FN561941																									FN561705						AY568077		AJ585927								FN562139										DQ158195		AJ584982					AJ577431														
Nicotiana pauciflora	AJ585839																		AJ492428																																FN568451		FN561662						HM353141																				FN561708						AY568079		AJ585904								FN562142										DQ158193		AJ584959					AJ577407														
Humbertia madagascariensis	EU330288									EU330261									EU330329							AY100948																			HQ384777																							HQ385017																			HQ384857		AY596772										HQ384921													AY101171														
Solanum betaceum	EF438983								JF966341			EU292974							AY523871																			FJ872820				GQ131866			AM233352		GQ131862	GQ183490																																							U47428								AY996387												AY998386					DQ180426														
Solanum lichtensteinii	JF270942																		EU176113																					HM016393																																	HM016338																						EU176129				JF265600				HM016421									EU176147														
Solanum tridynamum	EF439036											EU292985							GU591101											HQ457352				HQ457274		HQ457235									AM233127																								HQ457313	HQ457391																	AF500867								AY996474												AY998475					DQ180412														
Solanum jamaicense	GU135067																		GU799063											HQ457338				HQ457259		HQ457221																																	HQ457298	HQ457376																	AF224073								GU799074				JQ594163				GU135400				AY555462					GU799083														
Solanum tarijense																			AY875812		FJ155467		GU338325					HQ642594	HQ642423			HQ642761																													HQ642264															HE681681																			AY875538																													EF620741		
Solanum laciniatum	EF439045							GQ436142				EU292983							AF244744																										AM233148																																										U47420	GQ434663							AY996431				GQ436613				GQ435279				AY998430					HM006852														
Physalis peruviana	EF438899											EU292947							AY665914																										AM233303															HQ216020																											EU580928						AY643728		AY665959	HQ216065			HM850256				HQ216179									EU581044											AY643732			
Ipomoea cordatotriloba						EU192894													JX423795								HQ141994																															AY099537						HQ141975																										AF111147																										AF256632						HQ142089				
Grabowskia boerhaviifolia																			AF238981															JF284410		JF284442									HQ215957															HQ215995		FJ444876																									HQ216084								DQ124499	HQ216040			HQ216120				HQ216156							DQ124431		DQ124557														
Jacquemontia tamnifolia	EU330286									EU330259									EU330327							AY100929																			AY100826																																	AY596728									AY936337		AY596762										EU330279									AF148499				AY101146														
Lycium oxycarpum																									HM195067					GQ301169				FJ189680		FJ189747																										FJ189642																																	DQ124533								FJ189618							DQ124472		DQ124595			EU074825											
Lycium californicum	AB036633																		DQ124644											GQ301162				FJ189670		FJ189737			FJ444903																							FJ444882																																	DQ124509								FJ189608							DQ124449		AB036604														
Lycium shawii											AY028161														HM195079									HM194994		HM194974							AY028143																			HM194955																																	HM194917				JN375995				HM195014							DQ124480		DQ124603			HM195081											
Lycium nodosum																			DQ124630															FJ189679	FJ189699	FJ189746			FJ444915																					FJ189713		FJ189641																																	DQ124532								FJ189617							DQ124471		DQ124594														
Lycium puberulum																			AF238985											GQ301172				FJ189682		FJ189749			JF284386																							FJ189644																																	JF284358								FJ189620							DQ124476		DQ124599														
Lycium villosum	AB036624																		FJ439762															HM194997	FJ189702	FJ189755			FJ444924																					FJ189716		FJ189650																																	HM194921								HM195017							DQ124490		DQ124613														
Cuscuta japonica	EU330283								EU281077	EU330255									DQ211588							AY100947																			AY100849																																	AY596738											AY596707										AY101061													EF152064														
Nolana humifusa	EF438984																	FJ914096																											AM233329				AJ236017											FJ914207																								AB019309			FJ914024	AB019969							EU051900	FJ914061							FJ914068					AF148272															EF395196			
Nolana coelestis																		EU742289	FJ439763															FJ189667	FJ189691	FJ189734									FJ914147															EU742389		FJ189629																									EU742321								EF137800	EU742525			FJ914166				EU742457																							
Mandragora officinarum	AJ585883							HE687404	JF966295										JX067486																										JX067443															JX090170																											U08922									HQ216059			HQ216137				HE659544				AJ585024		AF347649			JX067468														
Nicotiana cordifolia	AJ585851																		AJ492440																																FN568409		FN561653	FN561936																									FN561699								AJ585926								FN562133												AJ584981					AJ577430														
Nicotiana tomentosa	AB039993																		AJ492449																																FN568474		FN561667	FN561948																									FN561713								AJ585917								FN562147												AJ584972					AJ577421														
Nicotiana linearis	AB040011																		AJ492425																																FN568432		FN561660	FN561942																									FN561706						AY568082		AJ585902								FN562140										DQ158190		AJ584957					AJ577405														
Solanum caripense																			GQ221563													GQ221537																													GQ221482									HQ856156	HQ856191		EF200613																						GQ221615								HQ856110				HQ856090					GQ221590														
Solanum campylacanthum																			HQ721845																					HM016398										HM016268					HM016384																		HM016348																						HQ721970								HM016420				AY998389					HQ721907														
Solanum sparsipilum																			AY875837	AF331062	FJ155461							HQ642571	HQ642400			HQ642738																													HQ642241															HE681666																			HM561790																															
Solanum incanum																			JQ638893																					HM016395										HM016266					HM016383																		HM016340																						HQ721985								HM016427				AY998427					HQ721924														
Solanum leptophyes																			AY875819	AF331059	FJ155429							HM073091	HM072881			HM073522	HM073302		GU143655																									GU143623	HM072645																																			GU143607											GU143639																	EF620671		
Solanum microdontum	EF439063											EU292971							AY875804	AJ226053	FJ155435							HQ642543	HQ642371			HQ642711													AM233115																HQ642213																																																		AF447430													EF620673		
Physalis alkekengi	EF438921											EU292868							AM503884																										AM233321																																										U08927						EF395168		AY665931				U08617										AF347654			HM006825											EF395198			
Ipomoea trifida	JQ587302		DQ486753			EU192910													DQ355320								AY986850																														AY178813							EU852796													EU192093									EU192100													JQ591161							AY986885										AF256640		HQ875567								
Ipomoea wrightii						EU192914													AF110916							AY100855	HQ142008																		AY100748																			HQ141989																										AF111124									AY100957													AY101066										HQ142105				
Ipomoea aquatica	GU135084																		AF110919							AY100856	HQ141992																		AY100749																			HQ141973																										AF111127									GU135247													AY101067										HQ142087				
Lycium cinereum	AB036623																								EU074807									FJ189675	FJ189696	FJ189742																								FJ189710		FJ189637																																	DQ124517				EU042185				FJ189613							DQ124455		AB036595			EU074811											
Lycium hirsutum																									EU074819									FJ189678	FJ189698	FJ189745																								FJ189712		FJ189640																																	EF137777								FJ189616							DQ124465		DQ124588			HM195051											
Nicotiana miersii	AJ585848																		AJ492429																																FN568438		FN561661	FN561943					HM353142																				FN561707						AY568080		AJ585919								FN562141										DQ158192		AJ584974					AJ577423														
Solanum linnaeanum	EF439042																		JQ638900																															HM016261					HM016382																		HM016344																						AY996422				HM850365				HM016429				AY998421					DQ855045														
Solanum albornozii																					FJ155392							HM072963	HM072739	FJ599290		HM073380	FJ599334																												FJ599246									FJ599312	FJ599356																																																							
Solanum violaceimarmoratum																			AY875788		FJ155474							HQ642598	HQ642426		HM747810	HM747925	HM073375		GU143661																									GU143629	HM072734																																		AY875557	GU143613											GU143645																			
Ipomoea coccinea														AB690424					AY538282							AY100853																			AY100746																			AB690423				HQ385012							FJ004840		EU192090									EU192099	U08918			AF111149									AY167978							AY986829						AY101064						HQ875564								
Ipomoea obscura	FJ795784																		AF110914							AY100866	HQ141999																		AY100759																			HQ141980																										AF111122									AY100968													AY101077						HQ875572				HQ142094				
Lycium ruthenicum	AB036643																		JQ320162						HM195039									HM194991		HM194971																										HM194952																																	HM194915				JF942340				JN045289							DQ124477		AB036614														
Lycium tenue											AY028162								GQ301198											GQ301173				FJ189687		FJ189754							AY028144																			FJ189649																																	EF137794								FJ189625							FJ189732		FJ189724			HM195074											
Lycium pallidum	AB036642																		DQ124631															JF284420		JF284451			FJ444916																	HM195091						FJ444890																									EU580908								DQ124534				AB051025				JF284436							DQ124473		DQ124596			HM195095											
Witheringia solanacea	EF438879											EU292963							DQ314164																										AM233283																																										U72755	AF211332					EF395138	AY454114	AY665926				JQ594188													AF212025		DQ301517					AY454106	AY454119	AY454101		EF395174			
Convolvulus arvensis	HM850893	FJ395653						HQ593952					EU698030						AY560274							AY100888																			AY100784	HQ596651			AJ236013																													AJ558240									AJ236243												HE963426													AY101102													EU189076	
Nicotiana acuminata	AJ585849																		AJ492426																																FN568394		FN561658						HM353140																				FN561704						AY568078		U08923								FN562138				M16896						DQ158194		AJ584979		AF347651			AY098696														
Solanum aculeastrum	EU983573																		DQ364755																					HM016403										HM016259					HM016380																		HM016334																						HQ721959				JQ025091				HM016413				DQ099334					HM016460														
Solanum infundibuliforme																			AY875818		FJ155427							HQ642518	HM072863		HM073287	HQ642687	HM073288		GU143654																									GU143622	HM072629																																		AY875477	GU143606											GU143638																	EF620646		
Solanum trifidum																					FJ155468							FJ599277	FJ599266	FJ599288		FJ599365	FJ599332																												FJ599244									FJ599310	FJ599354					HE681684																																																		
Montinia caryophyllacea	AJ429359																									AY100950														AJ431068					AY100852																							HQ385019										AY596741									AF130178		AY596708										L11194													AY206764														
Capsicum chacoense	EF537279			EF589585	EF589603																																FJ755164													AF397099																																					AF500809								AF397122								EF537208							DQ077639		HM006846														
Capsicum baccatum	AB721660											EU292959							AF244708																										AM233354																																										U08916						EF395136		DQ169007				U08610										AF347645			EU580969											EF395183			
Hyoscyamus niger	JN895452								JF966282																																				HQ215962															HQ216001							DQ812529																				HQ216089					AB018572			DQ069257	HQ216045			JN892730				HQ216162																							
Nicotiana repanda	AB040004																		AJ492418																																FN568457		HE962975																										HE962552								AJ585923				FJ787363														DQ158187		AJ584978					AJ577427														
Solanum nigrum		EU749176							EU701225																																																																																		AF421897												EU750554																			HQ853403				
Lycium americanum	AB036627																	EU742190	DQ124619															FJ189668	FJ189692	FJ189735			FJ444898						HQ215967															FJ189706		FJ189630																									HQ216094								EU051858	HQ216051			HQ216128				EU742440							DQ124438		AB036598														
Lycium chilense											AY028155								GQ301196											GQ301165				FJ189673	FJ189695	HM194965							AY028137																	FJ189709		FJ189635																																	EF137766								FJ189611							FJ189727		FJ189719														
Nicotiana paniculata	AB039988																		AJ492413																																FN568450		FN561655	FN561938																									FN561701								AY098728								FN562135												AJ584950					AY098701														
Nicotiana forgetiana	AB040001																		AJ492419																															AM286780	FN568418		FN561640		AM286759																								FN561688								AJ585897																AM286752				AJ584952					AJ577400														
Solanum andreanum																			AY875773		FJ155393							FJ599280	HM072750	FJ599291	HM073174	HM073388	HM073178																												HM072513									FJ599313	FJ599357																								AY875423																															
Solanum stenophyllidium																					FJ155396							FJ599276	HM072764	FJ599287		HM073402	HM073188																												HM072719									FJ599309	FJ599353					HE681624											AF500802																																							
Cuscuta europaea	EU330282						EU330235			EU330254									EU330319							AY100951																			AY100848																													AY558835				AY596737				AY558851							AY596771										AY558867													AJ430076					AJ401354									
Nicotiana rustica	EF438871										S46941								X59789																								S46939		AM233327						FN568461		HE962979																										HE962555								AJ585935																		DQ158196		AJ584990					AJ577439														
Nicotiana bonariensis	AB039986																		AJ492382																															AM286779	FN568404		FN561637		AM286758																								FN561686								AJ585930																AM286751				AJ584985					AJ577434														
Solanum pinnatisectum	EF439065											EU292969		AY954032						AJ226008	FJ155451																								AM233113																																										AF500850								DQ169042																Y16690	DQ180453													AY954035	
Solanum virginianum	JX511980																		AY996561																					HM016402										HM016258					HM016379																		HM016335																		AY871101				AY996479				JX511992				HM016412				AY998480					EU176160														
Solanum carolinense																			AY996491					AY706464	L40551					HQ457328				HQ457250		HQ457211																																	HQ457289	HQ457367																	AF500811							L40544	AY996392				HQ644071								AY998391					DQ180476														
Solanum berthaultii																				AJ226040	FJ155394							HQ642452	HQ642289			HQ642622			GU143647																									GU143615	HQ642120															HE681618															AF288539				AY875436	GU143599				AY090566							GU143631				AF447408															
Nolana werdermannii																		EU742219	FJ439764											GQ301144				FJ189666	FJ189690	FJ189733			FJ444927						FJ914151															EU742438		FJ189628																									EU742370								EF137799	EU742574			FJ914170				EU742506																							
Nicotiana otophora	AJ585846																		AJ492455																																FN568448		FN561666	FN561947					HM353138																				FN561712								AJ585914								FN562146				M16867								AJ584969					AJ577413														
Nicotiana undulata	AB039996																		AJ492434																																FN568480		FN561676	FN561957																									FN561721								AJ585915								FN562156												AJ584970					AJ577419														
Nicotiana noctiflora	AM889733	GQ248826						GQ248987											AJ492432																																FN568442		FN561649																										FN561696								AJ585920								FN562130				GQ248655				GQ248352				AJ584975					AJ577424														
Solanum physalifolium	HQ235336																		AF244737																					AY727449																						AY727458																					AY727388				U47421								DQ169041	AY727121	AY727354		HQ235621				AY727180									EF068253														
Solanum acaule																			AY875781	AJ226031	FJ155386							HQ642432	HQ642272			HQ642604			GU143646																									GU143614	HQ642100																																		AY875420	GU143598				AJ249448							GU143630				AF447404													EF620572		
Solanum americanum	HQ235334																		GU323361																					AY727438																						AY727459																					AY727387				JN545029									AY727122	AY727352		HQ235619				AY727179									AY727208														
Solanum brevicaule																			AY875826		FJ155400							HM072982	HM072763	FJ599293		HM073401	FJ599337																												HM072529									FJ599315	FJ599359																AF500803								DQ169019																	DQ180443														
Ipomoea quamoclit														AB618107					AY538323							AY100854	HQ142005																		AY100747																			AB618108											AY463157		EU192091									EU192098				AF111151									AY100956							AY986830						AY101065						HQ875571				HQ142102			AY463156	
Lycium parishii																			DQ124632					DQ367864	DQ367872									FJ189681	FJ189700	FJ189748			FJ444917																	DQ367868				FJ189714		FJ189643																																	DQ124535								FJ189619							DQ124474		DQ124597			DQ367853											
Phrodus microphyllus																		EU742191	FJ439765											GQ301170				FJ189689		FJ189756			FJ444928						FJ914157															FJ189717		FJ189651																									EU580925								EU051867	EU742510			FJ914176				EU742442							DQ124495		FJ189725														
Nicotiana petunioides	AB040008	GQ248827						AM889918											AJ492431																																FN568452		FN561651	FN561934																									FN561697								AJ585921								FN562131				GQ248656				GQ248353				AJ584976					AJ577425														
Nicotiana longiflora	AB040002																		AJ492385																															AM286782	FN568433		FN561642	FN561927	AM286761																								FN561691								AJ585896								FN562121								AM286754				AJ584951					AJ577399														
Solanum torvum	JN407213	JX856302																	GU591100																																																																				L76286								AY562972				JN407384				JN047231				AY555478					AY266246														
Solanum juglandifolium																												FJ598935	FJ598996		FJ599156	FJ599236																													FJ598897									FJ599096	FJ599176																AF500837								AY875564																	DQ180449														
Solanum cardiophyllum																			AY875760		FJ155403							HQ642466	HQ642303			HQ642635			GU143650																									GU143618	HQ642136															HE681629																			AY875443	GU143602											GU143634																			
Solanum elaeagnifolium	EU983576																		AY996508											HQ457333				HQ457255		HQ457216				HM016404										HM016257					HM016378														HQ457294	HQ457372			HM016333														AF224067								AY996412								HM016411				AY998411					HM016458														
Solanum raphanifolium																			AY875821	AF332133	FJ155454		GU338338					FJ599281	FJ599270	FJ599292		FJ599369	FJ599336																												FJ599248									FJ599314	FJ599358																								AY875491																AF502961															
Ipomoea alba	JQ587690																		AY538275							AY100861	AY257214																		AY100754																			AY257213	HM014418												EU192089									EU192097				AF111154									JQ591831							AY986823						AY101072				AF256616		HQ875565				HQ142085				
Lycium andersonii	AB036628																		DQ124620						AF105358					GQ301146				FJ189669		FJ189736			FJ444895																	AF105353						FJ189631																																	DQ124503				AB051024				FJ189607							DQ124439		AB036599														
Datura metel	JN244348	EF590441						GQ436151											HQ658578																																																AF435417																					JN244333				AY327464							JN244367				EF590685																							
Atropa belladonna	EF438839								JF966302		AB019948																																AY028129		AM233360															HQ215992							JN415637					GU451678															EU580859					AB018571			DQ069253	HQ216037		AB049752	JN891976				HQ216153				AJ585023		AF347644			AJ577449														
Solanum panduriforme	EU214287	EU213686						EU214023											EU176109																					HM016396															HM016386																		HM016352																						EU176125				EU213515				HM016428				AY998452					EU427552														
Solanum huaylasense																												FJ598929	FJ598990		FJ599150	FJ599230																													FJ598891									FJ599090	FJ599170																																																							
