taxon	trnS	trnH-psbA-intergenic-spacer	trnL	ndhJ	atp1	rps2	rbcL	matR	unknown	18S-ribosomal-RNA	RPC1	DRF	putative-CBF/DREB-transcription-factor	RPB2I	trnS-trnG-intergenic-spacer	rpL16	rpoB	contains-PsbA-(psbA),-psbA-trnH-intergenic-spacer-and-tRNA-His-(trnH)	matK	waxy	putative-UBC35/UBC13A	putative-Lhcb3	atpB-rbcL-intergenic-spacer	rbcL.1	rpoC1	RBP2I	RPB2	RPB2D	RPB2D.1	trnL-trnF-intergenic-spacer	RPC1.1	RPB2I.1	rpoB.1	28S-ribosomal-RNA	putative-uroporphyrinogen-decarboxylase	putative-eukaryotic-translation-initiation-factor-SUI1	unknown.1	unknown.2	COX3	phyA	trnT	putative-cytosolic-glutathione-reductase	trnS-trnG-intergenic-spacer.1	nad1	28S-ribosomal-RNA.1	trnT-trnL-intergenic-spacer	26S-ribosomal-RNA	RPB2I.2	RPB2I.3	RPB2I.4	ndhF	atpB	
Rhododendron correoides											GU549546			GU445506												GU445584					GU549650																	GU445740	GU445428	GU445662			
Rhododendron euonymifolium		AY842233												GU445534												GU445612																				AY842183		GU445768	GU445456	GU445690			
Rhododendron maculiferum			EU087398											AY765777					EU087335							AY765778																						AY765780	AY765776	AY765779			
Rhododendron pseudobuxifolium											GU549544			GU445517												GU445595					GU549648																	GU445751	GU445439	GU445673			
Rhododendron degronianum			AB038845											AY765831												AY765832				AB038895																		AY765834	AY765830	AY765833			
Rhododendron orbiculatum											GU549523			GU445486												GU445564					GU549627																	GU445720	GU445408	GU445642			
Rhododendron decorum		HQ706959	EU087380				JF943876								DQ988998	DQ784094			JF955944	DQ784097																		FJ873388															
Rhododendron keiskei			AB038842											AY765687												AY765688				AB038892																		AY765690	AY765686	AY765689			
Rhododendron salicifolium											GU549524			GU445484												GU445562					GU549628																	GU445718	GU445406	GU445640			
Tepuia venusta			JF801635												JF801201	JF801462			AF366649	FJ665786			AF366614															AF358905													FJ008956		
Diplycosia barbigera			JF801656												JF801222	JF801483			JF801322	FJ665760			AF366586															AF358875													FJ008932		
Diplycosia clementium			JF801650												JF801216	JF801477			JF801316				AF366620															AF358877													GQ179747		
Diplycosia acuminata			JF801641				AF124586								JF801207	JF801468			JF801307				AF366585															AF358874													JF801393		
Gaultheria antipoda			JF801712												JF801279	JF801539			FJ665743	FJ665762																		JF801617													JF801434		
Gaultheria parvula			JF801711												JF801278	JF801538			JF801371	FJ665778																		FJ665715													FJ665803		
Gaultheria schultesii			JF801668												JF801235	JF801495			FJ010619	FJ665783																		FJ010601													FJ008974		
Gaultheria borneensis			JF801682												JF801249	JF801509			AF366629				AF366591	JF941568														JF801598													FJ008938		
Gaultheria paniculata			JF801714												JF801281	JF801541			FJ665757	FJ665777																		FJ665714													FJ665802		
Gaultheria oppositifolia			JF801715												JF801282	JF801542			JF801375	FJ665776																		FJ665713													FJ665801		
Gaultheria colensoi			JF801713												JF801280	JF801540			FJ665746	FJ665765																		FJ665702													FJ665790		
Gaultheria crassa			JF801716												JF801283	JF801543			FJ665747	FJ665806																		FJ665703													FJ665791		
Gaultheria appressa			JF801705												JF801273	JF801532			FJ665744	FJ665763																		FJ665700													FJ665789		
Gaultheria nubigena			JF801685												JF801252	JF801512			JF801350	FJ665774																		JF801600													FJ665800		
Gaultheria humifusa			JF801680												JF801247	JF801507			FJ665752	FJ665768																		FJ665708													FJ665796		
Gaultheria rupestris			JF801719												JF801286	JF801546			FJ665759	FJ665782																		FJ665716													FJ665804		
Gaultheria foliolosa			JF801697												JF801264	JF801524			AF366632	FJ665766			AF366595															AF358885													FJ008941		
Gaultheria insipida			JF801694												JF801261	JF801521			AF366636	FJ665770			AF366599															AF358889													FJ008944		
Gaultheria insana			JF801690												JF801257	JF801517			FJ665753	FJ665769																		JF801604													FJ665797		
Pyrola rotundifolia			FJ378616				L12622			AF419810									JN895849				FJ378557	JN893276										AF091963				AF091939					FJ378642										
Pieris floribunda	AB206609	AB206629	AB206639				AF124577		EU547705										U61304											AB206649								EU547694															
Calluna vulgaris		HE966529	GQ244671				HM849840			AF419797					GU176687				JN895888	GU176655																		HM854157													GU176722		
Erica carnea			AJ430875															FR865096	AY517908				AY520762	FR865145										DQ065768				HQ858963													AJ429105		
Erica discolor				AM889615													GQ248776	GQ248302	GQ248125					GQ248605	JF728331								JF728363					HQ859013															
Rhododendron genestierianum							JF943910							AY765639					JF955976							AY765640												JF978272										AY765642	AY765638	AY765641			
Rhododendron tuba		AY196025												GU445459												GU445537												AY877300								AY196062		GU445693	GU445381	GU445615			
Rhododendron lowii											GU549553			GU445499												GU445577					GU549657															AY842202		GU445733	GU445421	GU445655			
Rhododendron smirnowii			AY496921											AY765825					AY494180							AY765826												HM854161										AY765828	AY765824	AY765827			
Rhododendron afghanicum														AY765657												AY765658	GU549776	GU382747	GU549857																			AY765660	AY765656	AY765659			
Rhododendron veitchianum														AY765477												AY765478	GU549767	GU382738	GU549848																			AY765480	AY765476	AY765479			
Rhododendron eymae											GU549532			GU445498												GU445576					GU549636															AY842184		GU445732	GU445420	GU445654			
Rhododendron kiyosumense			AB038822											EU855921	EU855977				EU855892											AB038872								AB126640													EU855948		
Rhododendron macrophyllum			AY496914								EU822180			AY765765					AY494173							AY765766																						AY765768	EU822201	AY765767			
Rhododendron catawbiense			AY496915								EU822174			AY765807					AY494174							AY765808																						AY765810	EU822191	AY765809			
Rhododendron farrerae		HQ706967	AB038799				HQ706904							EU855917	EU855973				AF440427											AB038849								EU855854													EU855944		
Rhododendron canadense			AF452212											AY765885					AB012735							AY765886												X96811										AY765888	AY765884	AY765887			
Rhododendron grande		AY842214	EU087385				GU176646								GU176706				DQ002360	EU669886																		GU176633								AY842172					DQ002383		
Rhododendron albiflorum			AF394266											AY765975					U61358							AY765976												X97427										AY765978	AY765974	AY765977			
Rhododendron sulfureum														AY765489												AY765490	GU549763	GU382734	GU549844																			AY765492	AY765488	AY765491			
Rhododendron canescens							AF419830							AY765855												AY765856								AY561837				AF072482										AY765858	AY765854	AY765857			
Rhododendron loranthiflorum		AY196012												GU445478												GU445556												AY877276								AY196049		GU445712	GU445400	GU445634			
Rhododendron luteum			AF394263											AY765873					AY494182							AY765874												X96814										AY765876	AY765872	AY765875			
Pernettya prostrata			JF801689			AF351970									JF801256	JF801516			AF366640				AF366602															AF358892													FJ008946		
Gaultheria macrostigma			JF801709			AF351968									JF801276	JF801536			JF801369	FJ665772																		FJ665711													FJ665799		
Gaultheria antarctica			JF801720												JF801287	JF801547			AF366627	FJ665761			AF366590															AF358880													FJ008937		
Gaultheria eriophylla			JF801670				L12618			AF419804					JF801238	JF801498			JF801337				AF366594															AF358884													JF801415		
Gaultheria hispida			JF801707												JF801274	JF801534			FJ665751	FJ665767			AF366598															AF358888													FJ665795		
Gaultheria tasmanica			JF801710				U82765								JF801277	JF801537			AF124568				AF366610															AF358901													FJ008954		
Gaultheria poeppigii			JF801687												JF801254	JF801514			AF366642	FJ665779			AF366604															AF358894													FJ008948		
Gaultheria sclerophylla			JF801698												JF801265	JF801525			AF366646	FJ665784			AF366607															AF358898													FJ008951		
Gaultheria pyroloides			JF801684				AF124590								JF801251	HM597426			AF124567				AF366601											DQ073475				AF358891													FJ008968		
Gaultheria shallon			JF801662			AF351967	AF124574								JF801229	JF801489			AF124565				AF366608															JF801581													JF801410		
Moneses uniflora			GQ245136																JN966380				FJ357274	JN965683										AY566296				AF133750		JQ248024			FJ357257										
Pieris phillyreifolia	AB206608	EU547721	AB206638			AF351972	AF124573		EU547707										U61309											AB206648								EU547695															
Andromeda polifolia			GQ244554				AF124572								JF801191	JF801451			JF801293	HM182067			AF366584											DQ065770				AF358872													JF801387		
Rhododendron sarcodes		AY842226									GU549550			GU445518												GU445596					GU549653															AY842206		GU445752	GU445440	GU445674			
Rhododendron nipponicum			AF452215											AY765939					AB012739							AY765940				AB038886								AF452234										AY765942	AY765938	AY765941			
Rhododendron leptothrium			AF452201				JF943951							AY765921					JF956011							AY765922												AF393420										AY765924	AY765920	AY765923			
Rhododendron indicum		HQ706985	AB038829				HM850305							EU855918	EU855974				HM850858											AB038879								AB105220						AB105293							EU855945		
Rhododendron mekongense		HQ706997					JF943962							AY765699					JF956022							AY765700												JF978325										AY765702	AY765698	AY765701			
Rhododendron commonae		AY196008									GU549508			GU445474												GU445552					GU549612															AY196045		GU445708	GU445396	GU445630			
Rhododendron ungernii			AY496919								GU549598			AY765783					AY494178							AY765784					GU549702																	AY765786	AY765782	AY765785			
Rhododendron meliphagidum														GU445528												GU445606	GU549755	GU382726	GU549836																	AY842203		GU445762	GU445450	GU445684			
Rhododendron williamsii		AY196044									GU549556			GU445516												GU445594					GU549660															AY196081		GU445750	GU445438	GU445672			
Rhododendron vanvuurenii		AY842224									GU549538			GU445501												GU445579					GU549642															AY842209		GU445735	GU445423	GU445657			
Rhododendron albrechtii			AB038839											AY765969					AB012737							AY765970				AB038889								X96809										AY765972	AY765968	AY765971			
Rhododendron brachycarpum			AB038847								EU822178			AY765759					AY494176							AY765760				AB038897																		AY765762	EU822195	AY765761			
Rhododendron burttii		AY842222									GU549527			GU445491												GU445569					GU549631															AY842182		GU445725	GU445413	GU445647			
Rhododendron lapponicum			GQ245396				JN965810							AY765519					JN966496							AY765520												JN999454										AY765522	AY765518	AY765521			
Rhododendron occidentale			AF396215											AY765861					AY494184							AY765862				AF396216								HQ453194										AY765864	AY765860	AY765863			
Rhododendron laetum		AY196020									GU549513			GU445465												GU445543					GU549617															AY196057		GU445699	GU445387	GU445621			
Rhododendron dilatatum			AB038807											EU855916	EU855971				EU855886											AB038857								AB105236						AB105311							EU855942		
Rhododendron aureum			AY496918								EU822186			AY765771					AY494177							AY765772												AF393409										AY765774	EU822204	AY765773			
Rhododendron kaempferi		AB080062	AB038828				AF419832							EU855919	EU855975				AB080032											AB038878								X96804						AB105296							EU855946		
Rhododendron forrestii			EU087408				JF943903							AY765747					JF955969							AY765748												JF978264										AY765750	AY765746	AY765749			
Phyllodoce nipponica							U49292								GU176702				DQ002359	DQ000606										AB210059					AB764395	AB764488		U48606				AB764397											
Orthilia secunda			GQ245155				AF419838								FJ357261				AF440422				FJ357277	JN965695														AF133747		JQ248026			HQ162696										
Vaccinium myrtillus			GQ245637				AF419836						JN254610						AF382810	HM182064										DQ073325								GU361894					DQ073200				AY727974				AF419757		
Gaultheria nummularioides			JF801723												HM597633	HM597462			AF366641	FJ665775			AF366603	JF941682														AF358893													FJ008947		
Gaultheria pumila			JF801693												JF801260	JF801520			AF366644	FJ665781			AF366621															AF358896													FJ008950		
Chamaedaphne calyculata			GQ244784		JN808446		L12606			AF419800						JF801461			AF015630				AF366619															AF358873													FJ008930		
Pieris nana	AB206610	AB206630	AB259357				AF124582								AB259355				U61310		AB546357									AB259358								EU547687															
Pieris formosa	AB206607	AB206627	AB206637				AF124581	AF520123	EU547701										U61303					HQ427148						AB206647								EU547689															
Kalmia angustifolia			AB247964				AF419826								GU176694	AB247972			DQ002356	DQ000602			AB247969															U48599													DQ002376		
Kalmia procumbens			AB247957				U49288								JX890296	AB247971			U61352				AB247966	JN965616														U48610													JX890298		
Rhododendron asperulum											GU549582			AY765615												AY765616	GU549752	GU382723	GU549833		GU549686																	AY765618	AY765614	AY765617			
Rhododendron renschianum											GU549545			GU445505												GU445583	GU549739	GU382710	GU549820		GU549649																	GU445739	GU445427	GU445661			
Rhododendron macabeanum			EU087386											AY765741					EU087323							AY765742	GU549773	GU382744	GU549854																			AY765744	AY765740	AY765743			
Rhododendron pauciflorum											GU549559			GU445493												GU445571	GU549721	GU382692	GU549802		GU549663																	GU445727	GU445415	GU445649			
Rhododendron arenicola											GU549540			GU445508												GU445586	GU549735	GU382706	GU549816		GU549643																	GU445742	GU445430	GU445664			
Rhododendron alternans											GU549566			GU445502												GU445580	GU549738	GU382709	GU549819		GU549670																	GU445736	GU445424	GU445658			
Rhododendron fallacinum											GU549562			GU445520												GU445598	GU549746	GU382717	GU549827		GU549666																	GU445754	GU445442	GU445676			
Rhododendron nanophyton		AY842217									GU549572			GU445524												GU445602					GU549676							AY877290								AY842188		GU445758	GU445446	GU445680			
Rhododendron suaveolens											GU549519			GU445482												GU445560	GU549734	GU382705	GU549815		GU549623																	GU445716	GU445404	GU445638			
Rhododendron semibarbatum		AB080063	AB080043											AY765933					AF440430							AY765934				AB080053								X96812										AY765936	AY765932	AY765935			
Rhododendron championiae		HQ706957	AF452188				HQ706894							AY765729					AF454858							AY765730												AF393426										AY765732	AY765728	AY765731			
Rhododendron rousei		AY196042									GU549525			GU445492												GU445570					GU549629							AY877291								AY196079		GU445726	GU445414	GU445648			
Rhododendron yelliottii											GU549512			GU445468												GU445546	GU549714	GU382685	GU549795		GU549616																	GU445702	GU445390	GU445624			
Rhododendron maxwellii											GU549530			GU445489												GU445567	GU549727	GU382698	GU549808		GU549634																	GU445723	GU445411	GU445645			
Rhododendron rushforthii											GU549570			GU445536												GU445614	GU549751	GU382722	GU549832		GU549674																	GU445770	GU445458	GU445692			
Rhododendron calendulaceum														AY765867	GU176705				GU176675	GU176666						AY765868												AF072481										AY765870	AY765866	AY765869	GU176741		
Rhododendron himantodes											GU549565			GU445522												GU445600	GU549748	GU382719	GU549829		GU549669																	GU445756	GU445444	GU445678			
Rhododendron minus											GU549590			AY765561												AY765562	GU549772	GU382743	GU549853		GU549694																	AY765564	AY765560	AY765563			
Rhododendron perakense											GU549578			GU445532												GU445610	GU549754	GU382725	GU549835		GU549683																	GU445766	GU445454	GU445688			
Rhododendron lagunculicarpum		AY196041									GU549537			GU445500												GU445578					GU549641							AY877289								AY842201		GU445734	GU445422	GU445656			
Rhododendron adinophyllum											GU549575			GU445531												GU445609	GU549760	GU382731	GU549841		GU549684																	GU445765	GU445453	GU445687			
Rhododendron crassifolium											GU549552			AY765603												AY765604	GU549744	GU382715	GU549825		GU549656																	AY765606	AY765602	AY765605			
Rhododendron brookeanum											GU549548			GU445512												GU445590	GU549743	GU382714	GU549824		GU549652																	GU445746	GU445434	GU445668			
Rhododendron tashiroi			AB038827											AY765891	EU855986				EU855904							AY765892				AB038877								AF393417										AY765894	AY765890	AY765893			
Rhododendron rubineiflorum		AY196014									GU549499			GU445473												GU445551					GU549603							AY877294								AY196051		GU445707	GU445395	GU445629			
Rhododendron buxifolium											GU549531			GU445488												GU445566	GU549720	GU382691	GU549801		GU549635																	GU445722	GU445410	GU445644			
Rhododendron wardii		HQ707038	EU087371				JF944103							AY765735					JF956147							AY765736												JF978455										AY765738	AY765734	AY765737			
Rhododendron hypoleucum											GU549594			AY765705												AY765706	GU549770	GU382741	GU549851		GU549698																	AY765708	AY765704	AY765707			
Rhododendron dielsianum											GU549498			AY765579												AY765580	GU549710	GU382681	GU549791		GU549602																	AY765582	AY765578	AY765581			
Rhododendron christii		AY196017									GU549515			GU445467												GU445545					GU549619							AY877269								AY196054		GU445701	GU445389	GU445623			
Rhododendron vanderbiltianum											GU549588			GU445529												GU445607	GU549762	GU382733	GU549843		GU549692																	GU445763	GU445451	GU445685			
Rhododendron edanoi											GU549521			GU445485												GU445563	GU549726	GU382697	GU549807		GU549625																	GU445719	GU445407	GU445641			
Rhododendron gaultheriifolium											GU549571			GU445527												GU445605	GU549757	GU382728	GU549838		GU549675																	GU445761	GU445449	GU445683			
Menziesia pilosa		AB080060	AB080040				U49293							EU855914	GU176704				AB080030	GU176665										AB080050								AF393440													EU855939		
Gaultheria procumbens			JF801637												JF801203	JF801464			HQ593310	FJ665780			AF366605	HQ590116														AF358895		JQ248021											FJ008949		
Pieris japonica	AB206601	AB206621	AB206631				AB206589		EU547704										AB206595		AB546362			HQ427151						AB206641								EU547692															
Kalmia latifolia			AB247965				U49294								GU176697	AB247973			GU176674	GU176662			AB247970											AY856380				AJ626905													GU176732		
Rhododendron schlippenbachii		HQ707019	AB038837											AY765963					AB012736							AY765964				AB038887								X96810						AB105309				AY765966	AY765962	AY765965			
Rhododendron ponticum			AB038846								GU549593			AY765813					AY494172							AY765814				AB038896	GU549697							X97415										AY765816	AY765812	AY765815			
Rhododendron molle		HQ707003	AB038841				HQ706947							AY765879					U61356							AY765880				AB038891								X97425										AY765882	AY765878	AY765881			
Rhododendron inundatum											GU549506			GU445476												GU445554	GU549707	GU382678	GU549788		GU549610															AY842197		GU445710	GU445398	GU445632			
Rhododendron wiltonii																					HM594908	HM594896													HM594884	HM594914						HM594890											
Rhododendron triflorum							JF944087							AY765681					JF956133							AY765682	GU549775	GU382746	GU549856									JF978439										AY765684	AY765680	AY765683			
Rhododendron pendulum							JF944002							AY765495					AF440429							AY765496	GU549765	GU382736	GU549846									JF978359										AY765498	AY765494	AY765497			
Rhododendron sumatranum											GU549560			GU445496												GU445574	GU549722	GU382693	GU549803		GU549664															AY842212		GU445730	GU445418	GU445652			
Rhododendron seniavinii																					HM594907	HM594895													HM594883	HM594913						HM594889											
Rhododendron excellens		HQ706965					HQ706902							AY765507												AY765508	GU549764	GU382735	GU549845									HQ707049										AY765510	AY765506	AY765509			
Rhododendron impeditum					AY725911		JF943928							AY765567					JF955992							AY765568												JF978287									AY727973	AY765570	AY765566	AY765569		AY725932	
Rhododendron tsusiophyllum			AF452217				GU176647							EU855931	GU176709				EU855907							AY765928												X97428										AY765930	AY765926	AY765929	EU855962		
Rhododendron maximum			AY496912				AF419833				GU549596			AY765819					AY494171							AY765820					GU549700							AJ626908										AY765822	AY765818	AY765821			
Enkianthus campanulatus					AF420926			AF421004		AF419802					GU176714				AB726241					AB726248										AY804243				AB726223		JQ248020			AB697682				AY727970					AF420968	
Vaccinium uliginosum			DQ860640		HQ437915		AF421107	AF421035					JN866911						JN966729	HM182066										DQ073219								GU361897					DQ073183								AF421078	AF420987	
Rhododendron album		AY196034									GU549557			GU445494												GU445572	GU549723	GU382694	GU549804		GU549661															AY196071		GU445728	GU445416	GU445650			
Rhododendron xanthostephanum		JX989279					JF944108							AY765471					JF956150							AY765472	GU549769	GU382740	GU549850									JF978459										AY765474	AY765470	AY765473			
Rhododendron virgatum		HQ707034					JF944098							AY765669					JF956142							AY765670	GU549778	GU382749	GU549859									JF978449										AY765672	AY765668	AY765671			
Rhododendron superbum		AY196015									GU549502			GU445462												GU445540	GU549716	GU382687	GU549797		GU549606															AY196052		GU445696	GU445384	GU445618			
Rhododendron rhodopus											GU549542			GU445509												GU445587	GU549740	GU382711	GU549821		GU549646							AY877293								AY842196		GU445743	GU445431	GU445665			
Rhododendron carringtoniae		AY196010									GU549503			GU445475												GU445553	GU549717	GU382688	GU549798		GU549607															AY196047		GU445709	GU445397	GU445631			
Rhododendron rarilepidotum		AY196036									GU549534			GU445513												GU445591	GU549742	GU382713	GU549823		GU549638															AY196073		GU445747	GU445435	GU445669			
Rhododendron leucogigas		AY196011									GU549504			GU445477												GU445555	GU549719	GU382690	GU549800		GU549608															AY196048		GU445711	GU445399	GU445633			
Rhododendron apoanum											GU549564			GU445523												GU445601	GU549745	GU382716	GU549826		GU549668							AY877267								AY842178		GU445757	GU445445	GU445679			
Rhododendron spinuliferum			AF452209				JF944059							AY765651					JF956108							AY765652	GU549777	GU382748	GU549858									JF978413										AY765654	AY765650	AY765653			
Rhododendron robinsonii		AY842220									GU549555			GU445515												GU445593	GU549749	GU382720	GU549830		GU549659															AY842205		GU445749	GU445437	GU445671			
Rhododendron herzogii											GU549509			AY765591												AY765592	GU549711	GU382682	GU549792		GU549613							AY877272								AY842185		AY765594	AY765590	AY765593			
Rhododendron konori		AY196019									GU549501			AY765597												AY765598	GU549715	GU382686	GU549796		GU549605															AY196056		AY765600	AY765596	AY765599			
Rhododendron inconspicuum		AY196018									GU549511			GU445463												GU445541	GU549713	GU382684	GU549794		GU549615															AY196055		GU445697	GU445385	GU445619			
Rhododendron pudorinum		AY842232									GU549543			GU445504												GU445582	GU549737	GU382708	GU549818		GU549647															AY842190		GU445738	GU445426	GU445660			
Rhododendron solitarium		AY842225									GU549510			GU445461												GU445539	GU549708	GU382679	GU549789		GU549614															AY842210		GU445695	GU445383	GU445617			
Rhododendron malayanum											GU549563			GU445521												GU445599	GU549747	GU382718	GU549828		GU549667							AY877278								AY842177		GU445755	GU445443	GU445677			
Rhododendron jasminiflorum		AY196037									GU549517			GU445481												GU445559	GU549733	GU382704	GU549814		GU549621															AY196074		GU445715	GU445403	GU445637			
Rhododendron luraluense		AY196013									GU549507															GU445542	GU549712	GU382683	GU549793		GU549611							AY877277								AY196050		GU445698	GU445386	GU445620			
Rhododendron radians		AY842223									GU549518			AY765585												AY765586	GU549732	GU382703	GU549813		GU549622															AY842191		AY765588	AY765584	AY765587			
Rhododendron quadrasianum		AY196028									GU549573			GU445525												GU445603	GU549756	GU382727	GU549837		GU549677															AY196065		GU445759	GU445447	GU445681			
Rhododendron citrinum		AY842215									GU549561			GU445497												GU445575	GU549724	GU382695	GU549805		GU549665															AY842193		GU445731	GU445419	GU445653			
Rhododendron chihsinianum							HQ706896														HM594906	HM594894													HM594882	HM594912		AY962554				HM594888											
Rhododendron gracilentum		AY196009									GU549497			GU445471												GU445549	GU549709	GU382680	GU549790		GU549601							AY877271								AY196046		GU445705	GU445393	GU445627			
Rhododendron retusum		AY196027									GU549577			GU445530												GU445608	GU549759	GU382730	GU549840		GU549680							AY877286								AY196064		GU445764	GU445452	GU445686			
Rhododendron ericoides		AY196029									GU549574			GU445526												GU445604	GU549758	GU382729	GU549839		GU549678							AY877270								AY196066		GU445760	GU445448	GU445682			
Rhododendron wadanum			AB038823											EU855933	EU855989				EU855909							AY765898				AB038873								X96807										AY765900	AY765896	AY765899	EU855964		
Rhododendron rarum		AY196021									GU549500			GU445470												GU445548	GU549705	GU382676	GU549786		GU549604							AY877285								AY196058		GU445704	GU445392	GU445626			
Rhododendron zoelleri		AY196023									GU549514			GU445469												GU445547	GU549706	GU382677	GU549787		GU549618							AY877302								AY196060		GU445703	GU445391	GU445625			
Rhododendron mucronulatum			AF394251											AY765549					AF454855							AY765550	GU549766	GU382737	GU549847	AB038894								AF393412										AY765552	AY765548	AY765551	AF130209		
Rhododendron ruttenii		AY196043									GU549520			GU445483												GU445561	GU549731	GU382702	GU549812		GU549624							AY877295								AY196080		GU445717	GU445405	GU445639			
Rhododendron lochiae		AY196016									GU549505			GU445460												GU445538	GU549718	GU382689	GU549799		GU549609							AY877279								AY196053		GU445694	GU445382	GU445616			
Rhododendron aequabile		AY842216									GU549558			GU445495												GU445573	GU549725	GU382696	GU549806		GU549662							AY877284								AY842192		GU445729	GU445417	GU445651			
Rhododendron moulmainense		HQ707004	AF452194				JF943972							AY765723					AF454859							AY765724	GU549784	GU382755	GU549865									X97422										AY765726	AY765722	AY765725			
Rhododendron alborugosum		AY196039									GU549516			GU445480												GU445558	GU549729	GU382700	GU549810		GU549620							AY877283								AY196076		GU445714	GU445402	GU445636			
Rhododendron zollingeri		AY196038									GU549535			GU445511												GU445589	GU549736	GU382707	GU549817		GU549639							AY877297								AY196075		GU445745	GU445433	GU445667			
Rhododendron emarginatum							JF943889				GU549583			GU445533					JF955956							GU445611	GU549753	GU382724	GU549834		GU549687							JF978250										GU445767	GU445455	GU445689			
Menziesia ferruginea		AB080055	AB080035											AY765945	EU855968				AB080025							AY765946				AB080045								EU855847										AY765948	AY765944	AY765947	EU855937		
Chimaphila umbellata			FJ357286		AF420917		AF419818	AF420994											HQ593235				FJ357271	HQ590033	HQ593941													AF133748		JQ248018			FJ357254				AY727971					AF420964	
Rhododendron edgeworthii		HQ706963	DQ999959				JF943886							AY765483	DQ989001				JF955954							AY765484	GU549768	GU382739	GU549849									JF978246										AY765486	AY765482	AY765485			
Rhododendron micranthum		HQ706999	AB038843				HQ706920				GU549591			AY772486												AY772487	GU549781	GU382752	GU549862	AB038893	GU549695							HQ707061										AY772489	AY772485	AY772488			
Menziesia ciliicalyx		AB080054	AB080034				AF419828							AY765951	EU855967				AB080024							AY765952				AB080044								EU855846										AY765954	AY765950	AY765953	EU855936		
Rhododendron javanicum		AY842219	AF394256								GU549554			GU445514					AB012742							GU445592	GU549741	GU382712	GU549822		GU549658							AY877274								AY842199		GU445748	GU445436	GU445670			
Rhododendron ferrugineum		HE585251	AF394254				HE585266				GU549589			AY765555					HE585261							AY765556	GU549780	GU382751	GU549861		GU549693							X97420										AY765558	AY765554	AY765557			
Rhododendron stamineum		HQ707025	AF394261				JF944061				GU549595			AY765717					AF440431							AY765718	GU549783	GU382754	GU549864		GU549699							AF393435										AY765720	AY765716	AY765719			
Rhododendron vaccinioides		AY196031					JF944094				GU549584			AY765627					JF956138							AY765628	GU549761	GU382732	GU549842		GU549691							JF978445								AY196068		AY765630	AY765626	AY765629			
Rhododendron santapaui		AY196030	AF452207								GU549585			AY765621					AB012743							AY765622	GU549779	GU382750	GU549860		GU549689							AF452229								AY196067		AY765624	AY765620	AY765623			
Rhododendron tomentosum			GQ245397				AF421101	AF421026			GU549592			AY765711					U61335							AY765712	GU549771	GU382742	GU549852		GU549696																	AY765714	AY765710	AY765713	AF421072		
Empetrum nigrum	HM146960		AY496911		AF420925		AF421091	AF421003						AY765693	HM146988				JN966282					JN965516		AY765694				GU361904		AY765692						GU361896										AY765696		AY765695			
Rhododendron noriakianum																			AM296058		GQ485897	GQ485863	AM296077												GQ485829	GQ485914		AF432475				GQ485846											
Rhododendron scabrum			AB105271																EU855901		HM594910	HM594898								AB105245					HM594886	HM594916		AB105225				HM594892		AB105308							EU855957		
Rhododendron ellipticum																			AM296052		GQ485894	GQ485860	AM296064												GQ485826	GQ485911		AF432449				GQ485843											
Rhododendron camtschaticum			AB038848				AF419834				GU549600			AY765981	GU176710				DQ002361	DQ000608						AY765982	GU549785	GU382756	GU549866	AB038898	GU549704							X97426										AY765984	AY765980	AY765983	DQ002382		
Rhododendron morii																			AM296051		GQ485907	GQ485873	AM296071							AM085442					GQ485839	GQ485924		AF297199				GQ485856											
Rhododendron breviperulatum														EU855915	EU855970				EU855885		GQ485902	GQ485868	AM296079												GQ485834	GQ485919		AF285853				GQ485851									EU855941		
Rhododendron nakaharae														EU855924	EU855981				EU855897		GQ485896	GQ485862	AM296072												GQ485828	GQ485913		AB300709	AB300713			GQ485845									EU855952		
Rhododendron kanehirai																			AM296059		GQ485898	GQ485864	AM296067												GQ485830	GQ485915		AF172290				GQ485847											
Rhododendron rubropunctatum																			AM296047		GQ485906	GQ485872	AM296076							AM085441					GQ485838	GQ485923		AF432442				GQ485855											
Rhododendron ovatum		HQ426989	AF452204				JF943996							AY765915					HQ427297		GQ485893	GQ485859	AM296074			AY765916									GQ485825	GQ485910		JF978354				GQ485842						AY765918	AY765914	AY765917			
Rhododendron rubropilosum			AB038830											AY765909	EU855984				AM296056		GQ485901	GQ485867	AM296070			AY765910				AB038880					GQ485833	GQ485918		AF432456				GQ485850						AY765912	AY765908	AY765911	EU855955		
Rhododendron mariesii		HQ706995	AB038800				JF943961							AY765903					HQ427300		GQ485895	GQ485861	AM296069			AY765904				AB038850					GQ485827	GQ485912		AF297202				GQ485844						AY765906	AY765902	AY765905			
Rhododendron pseudochrysanthum			EU087400											AY765789					EU087337		GQ485908	GQ485874	AM296075			AY765790	GU549774	GU382745	GU549855	AM085444					GQ485840	GQ485925		AF297197				GQ485857						AY765792	AY765788	AY765791			
Rhododendron simsii		HQ426991	AB038831	GQ997801		GQ997849	GQ997829					AJ413278				GQ997831			GQ997791		HM594909	GQ485865	AM296078							AB038881					GQ485831	HM594911		JF978400				HM594891		AB105307							GQ997797	GQ997783	
Rhododendron oldhamii		HQ707008	AB038832				HQ706926							EU855925	EU855982				EU855898		GQ485900	GQ485866	AM296073							AB038882					GQ485832	GQ485917		AF297201				GQ485849									EU855953		
