Gentianella moorcroftiana	AJ406338											AJ406366										AJ294675										AJ408007																	
Gentianella acuta						EU370950																										EU370938								EU370942		EU370946							
Gentianella angustiflora	AJ406327											AJ406356										AJ294652										AJ408004																	
Gentianella magellanica	AJ406336											AJ406364										AY160219																			AJ294581								
Gentianella auriculata	AJ406330											AJ406358										AJ294656																			AJ294572								
Gentianella ruizii	AJ406342											AJ406370										AJ294622																			AJ294577								
Gentianella canosoi	AJ406332											AJ406360										AJ294600																			AJ294573								
Gentianella azurea	AJ406331											AJ406359										AF346014										AJ408006																	
Gentianella peruviana	AJ388233																					AJ294618										AF102432									AJ294579								
Gentianella stoliczkai	AJ406344											AJ406372										AJ294685																			AJ294569								
Gentianella florida	AJ406334											AJ406362										AJ294667																			AJ294580								
Gentianella patula	AJ406339											AJ406367										AJ294617																			AJ294583								
Gentianella cosmantha	AJ406333											AJ406361										AJ294664																			AJ294578								
Gentianella microcalyx	AJ406337											AJ406365										AJ294674																			AJ294575								
Gentianella campestris											JN895553											Z48128	JN893668									AJ580523																	
Zeltnera stricta																						AY047751							AY047844			AF402180			AY423603														
Zeltnera quitensis									AY047760													AY315671							AY315675			AF402232																	
Zeltnera martinii									AY047750													AY047749							AY047835			AF402226																	
Zeltnera beyrichii									AY047733													AY047732							AY047817			AF402216																	
Urogentias ulugurensis											AJ388195	AJ388265										FJ232583										AF102495																	
Schenkia australis																						AY251678										AY437880		AY251676	AY251708														
Curtia tenuifolia	AJ388151											AJ388220											AJ242610									AJ242606																	
Centaurium mairei		AY879926																				AY047790										AF402251			AY879875														
Jaeschkea canaliculata	AJ408031											AJ408024										AJ306089										AJ408010																	
Jaeschkea oligosperma	AJ388171											AJ388241										AJ294693										AF102444																	
Pycnosphaera buchananii											AJ388185	AJ388255																				AF102473						HQ448765											
Swertia binchuanensis																						AJ410332		AJ318553								AJ315205																AJ315299	
Swertia chirayita																						JF501048										FJ010825	AJ410334															AJ315301	
Swertia engleri																						AJ410341		AJ318562								AJ315214																AJ315308	
Swertia hispidicalyx																						AJ318563										AJ315215	AJ410342															AJ315309	
Swertia erythrosticta																					JN047283	AF251122	JF944532																		DQ317458								
Swertia calycina																						AJ318554										AJ315206	AJ410333															AJ315300	
Swertia multicaulis																						AJ306104										FJ010815	AJ306131								DQ317471								
Swertia cuneata																						AJ318559										AJ315211	AJ410338															AJ315305	
Swertia kilimandscharica																						AJ318564										AJ315216	AJ410343															AJ315310	
Swertia tashiroi																						AJ410349		AJ318570								AJ315222																AJ315316	
Swertia ciliata																						AJ410335		AJ318556								FJ010814																AJ315302	
Gyrandra brachycalyx																						AY047771										AF402241		AY047770	AY047856														
Tetrapollinia caerulescens											AJ388194	AJ388264										EU709804										AF102494																	
Coutoubea spicata	AJ388150											AJ388219										EU709780										AY251745																	
Enicostema verticillatum	AJ388155											AJ388224										FJ232580										AF102414																	
Anthocleista vogelii	AJ388139											AJ388208										DQ449915										AF102377																	
Exochaenium fernandesianum										FJ014100												FJ666027										FJ014150								FJ014043									
Exochaenium clavatum										FJ014099												FJ666018										FJ014149								FJ014042									
Exochaenium teucszii										FJ014109												FJ666021										FJ014162								FJ014055									
Exochaenium lineariforme										FJ014103												FJ666032										FJ014153								FJ014046									
Exochaenium baumianum										FJ014098												FJ666023										FJ014148								FJ014041									
Exochaenium oliganthum																						FJ666024										FJ014155						HQ448768		FJ014048									
Exochaenium debile										FJ014097												FJ666019										FJ014147								FJ014039									
Exochaenium grande										FJ014101												FJ666022										FJ014151								FJ014044									
Gentianopsis paludosa																						Z48106										EU326062								GU250985	DQ317482								
Gentianopsis grandis																						Z48105										AJ315227									DQ317483							AJ315321	
Gentianopsis ciliata	AJ388164											AJ388234										AJ306086										AJ408008																	
Halenia weddelliana																						AJ410321		AJ411769								AJ315194									AJ410999							AJ315288	
Gentiana tergestina											EF552108									EF571628					JF748493	JF748650																					EF626775		
Gentiana dahurica						DQ398740																DQ398633										DQ398701								DQ398598		DQ398664							
Gentiana alpina																						AJ223128			JF748437	JF748587						X77868														AJ223126			
Gentiana walujewii						DQ398754																DQ398647										DQ398718								DQ398612		DQ398684							
Gentiana lhassica						DQ398736																DQ398629										DQ398698								DQ398594		DQ398665							
Gentiana rostanii											EF552114									EF571599					JF748465	JF748615																					EF626790		
Gentiana utriculosa											EF552119									EF571609					JF748445	JF748595						X77898																	
Gentiana pumila											EF552120									EF571618					JF748441	JF748591						X77891																	
Gentiana kaufmanniana						DQ398756																DQ398649										DQ398720								DQ398614		DQ398686							
Gentiana clusii		X77879	Z48077											AB453114								AJ223106										AB453063																	
Gentiana schleicheri											EF552107									EF571623					JF748471	JF748622																					EF626763		
Gentiana crassicaulis						DQ398743																JF778856										DQ398711								DQ398603		DQ398676							
Gentiana officinalis						DQ398746																DQ398639										DQ398697								DQ398604		DQ398662							
Gentiana futtereri						DQ398766																DQ398658										DQ398730								DQ398623		DQ398696							
Gentiana waltonii						DQ398735																DQ398628										DQ398708								DQ398593		DQ398673							
Gentiana olivieri						DQ398752																DQ398645										DQ398716								DQ398610		DQ398680							
Gentiana robusta						DQ398750																DQ398643										DQ398702								DQ398608		DQ398667							
Gentiana oreodoxa						DQ398763																DQ398657										DQ398728								DQ398621		DQ398693							
Gentiana sedifolia											AJ388167	AJ388237										Z71964										AF102436														Z71963			
Bartonia virginica											AJ388141	AJ388210										AJ318533										AF102383																AJ315279	
Schultesia guianensis	AJ388188										JQ587947	AJ388258											JQ592144									AF102480																	
Schultesia lisianthoides	AJ388199										JQ587948	AJ388269											JQ592145									AF102499																	
Potalia amara	AJ388183											AJ388253										DQ449926										AF102470												DQ449908					
Symbolanthus frigidus											AJ388198	AJ388268			AY143370							EU709802										AF102498																	
Comastoma cyananthiflorum	AJ406324											AJ406353										Z48143										AJ407999								GU250970									
Comastoma traillianum																						AJ410313		AJ318534								AJ315186									DQ317478							AJ315280	
Obolaria virginica											AJ388180	AJ388250										AJ306094										AF102464																AJ315295	
Tachiadenus carinatus											AJ011434	AJ011460										AJ489923										AF102491								FJ014084									
Ixanthus viscosus											AJ010521	AJ011450										AY251683										AF102443			AJ011481														
Crawfurdia speciosa											AJ010512	AJ011441										GU251021										AJ512340								GU250979									
Macrocarpaea cinchonifolia				EU541696													EU541786					EU528083																		EU528162	EU541806								
Macrocarpaea valerioi				EU541769							AJ388176	AJ388246										EU528148										AF102456																	
Macrocarpaea domingensis				EU541704							AJ010523	AJ011452										EU709799										AF102454																	
Macrocarpaea pinetorum				EU541753													EU541777					EU528133																		EU528154	EU541797								
Chelonanthus purpurascens	AJ388146											AJ388215										FJ232584										AF102398						HQ448759											
Gentianella germanica	AJ406335											AJ406363										AJ294669										AJ580531									AJ314824								
Gentianella bellidifolia	AJ388162											AJ388232										AJ294599										AF102401									AJ294582								
Gentianella turkestanorum						EU370948																AJ294629										EU370936								EU370941		EU370944							
Gentianella aurea	AJ406329											AJ406357										AJ294655										GQ245004									AJ294568								
Gentianella quinquefolia	AJ406341											AJ406369										AJ294620										EU834123									AJ294570								
Zeltnera texensis									AY047734													AY047735							AY047819			AF402217			AY047820														
Cicendia quadrangularis											AJ388148	AJ388217										AY251682										AF102404			AY251712														
Chironia linoides																						AJ489873						AF064612				AY251747		AY251692	AY251722														
Swertia delavayi																						AJ410340		AJ318561								AJ315213									DQ317461							AJ315307	
Swertia japonica											AJ406348	AJ406376										AJ294638										AJ408017	AJ294698																
Swertia abyssinica											AJ388191	AJ388261										AJ306095										AJ408012	AJ306122																
Swertia racemosa											AJ406351	AJ406379										AJ294642										FJ010823	AJ294702																
Swertia tenuis											JF956583										JN047298	DQ317489	JF944548																		DQ317464								
Anthocleista amplexicaulis	AJ388137											AJ388206										AJ489863										AJ490189													DQ449912				
Blackstonia imperfoliata											AJ010506	AJ011435										AJ011470										AF102384			AJ011480														
Gentianopsis crinita	AJ406345											AJ406373									HM460856	AJ294631										AF102433																	
Canscora diffusa	AJ388143											AJ388212										AJ489867	JQ933252									AF102389																	
Halenia corniculata								AJ306114			AJ388168	AJ388238										AJ306087										AJ408009									AJ410975								
Halenia palmeri											AJ388169	AJ388239										AJ294692		AJ294632								AF102437									AJ410984								
Halenia rhyacophila											GQ429071					GQ429098					GQ429132	AJ411731		AJ411762																	AJ410992								
Halenia brevicornis		AJ315192																				AJ411714		AJ411746								AJ315238									AJ410973							AJ315286	
Gentiana siphonantha						DQ497591								AB453124								DQ497573										AB453073								DQ398607		DQ398668							
Gentiana frigida			Z48084								AJ388166	AJ388236										Z48063										AF102435																AJ315325	
Gentiana decumbens						DQ398762								AB453121								DQ398655										AB453070								DQ398620		DQ398689							
Gentiana tibetica						DQ398747								AB453119								DQ398641										AB453068								DQ398605		DQ398678							
Gentiana terglouensis											EF552078									EF571627					JF748495	JF748631						X77897															EF626784		
Gentiana brachyphylla											EF552117									EF571607					JF748424	JF748574						X77875															EF626759		
Gentiana bavarica			Z48075								EF552079									EF571638		Z48094										X77873															EF626755		
Gentiana parryi			X85370			DQ398765																Z48096										DQ398731								DQ398624		DQ398694							
Gentiana manshurica																	GQ864029	GQ864046	GQ864079			GQ434566	JN162108									GQ864090																	
Gentiana nivalis											EF552122									EF571620					JF748439	JF748589						X75703															EF626781		
Gentiana triflora																	GQ864032	GQ864052	GQ864080			JF778859	JN162109																										
Gentiana punctata														AB453127								Z48088			JF748442	JF748592						X77894														Z48066			
Metagentiana rhodantha																	GQ864035		GQ864085			Z48089	JN162114									AY563390								GU250989									
Lomatogonium rotatum	AJ408032	AJ408011										AJ408025									HM460865	AJ306119										GQ245087																	
Fagraea elliptica											AJ388158	AJ388227										JX283358								JX283389	JX283418	JX217752																	
Fagraea racemosa											AJ010516	AJ011445										FJ232577								JX283410	JX283439	JX217774																	
Comastoma tenellum	AJ388149											AJ388218									HM460843	AJ306110		AJ306082								GQ244818																	
Sebaea exacoides										FJ014114	AJ388189	AJ388259										FJ666000										AF102481								FJ014064									
Macrocarpaea micrantha				EU541737													EU541778					EU528117										EU528048								EU528155	EU541798								
Macrocarpaea viscosa				EU541770													EU541784					EU528149										EU528054								EU528161	EU541804								
Macrocarpaea arborescens				EU541684													EU541781					EU528077										EU528051								EU528158	EU541801								
Macrocarpaea subsessilis				EU541765													EU541779					EU528145										EU528049								EU528156	EU541799								
Macrocarpaea obtusifolia					EU541775												EU541790					EU528126										EU528057								EU528165	EU541810								
Macrocarpaea apparata				EU541683													EU541791					DQ401413										EU528058								EU528166	EU541811								
Macrocarpaea macrophylla				EU541735													EU541795					AY256385										AF102455								EU528167	EU541813								
Macrocarpaea glabra				EU541715													EU541792					FJ232586										EU528060								EU528171	EU541812								
Macrocarpaea gattaca				EU541710													EU541782					DQ401414										EU528052								EU528159	EU541802								
Macrocarpaea cochabambensis				EU541699													EU541776					EU528085										EU528047								EU528153	EU541796								
Macrocarpaea weigendiorum				EU541771													EU541783					EU528150										EU528053								EU528160	EU541803								
Chelonanthus alatus	AJ010520										JQ587941	AJ011449										AJ489868	JQ592138									AF102396																	
Gentianella saxosa	AJ406343											AJ406371		AB453155								AY136499										AB453104									AJ294584								
Chironia baccifera												AJ011438										AY251690	AM234982									AY251746			AJ011474					FJ014019									
Centaurium tenuiflorum											HM850823											AY047772	HM849878									AY879947		AY251674	AY879900														
Centaurium littorale											JN895504											AY251672	JN892806									AY879923		AY879822	AY879874														
Swertia marginata											AJ388192	AJ388262										DQ317505										AF102486	DQ317506								DQ317470								
Swertia dichotoma											AJ408035	AJ408028										AJ306101										AJ408016	AJ306128								DQ317457								
Swertia franchetiana											JF956569										JN047285	Z48112	JF944535										Z48138								DQ317462								
Swertia angustifolia																						FJ010793		AJ318551								FJ010810	AJ410330								DQ317463							AJ315297	
Swertia cincta											JF956564										JN047275	AJ306099	JF944526										AJ306126								DQ317465								
Swertia cordata											AJ408034	AJ408027										AJ318557										AJ408015	AJ306127															AJ315303	
Anthocleista schweinfurthii	AJ388138										EF077197	AJ388207										DQ449924										AJ242604													DQ449910				
Blackstonia perfoliata											HM850819											AY251686	HM849816									AF402254			AJ011479														
Gentianodes tianschanica						DQ398757								AB453118								DQ398650										AB453067								DQ398616		DQ398682							
Veratrilla baillonii		AF102497									AJ388196	AJ388266										AJ318536										AJ315188									DQ317475							AJ315282	
Gentiana procera																							L14398				HQ385098									AY741817	HQ384845		HQ384758										
Gentiana rigescens														AB453135		GQ436049	GQ864034		GQ864083			JF778857	JN162112									AB453084																	
Macrocarpaea rubra					EU541773						AJ388175	AJ388245					EU541794					EU528139										EU528059								EU528170									
Gentianella propinqua	AJ406340										JN966318	AJ406368										JN999236	JN965570									GQ245005									AJ294571								
Cicendia filiformis											HM850824	AJ011439										AJ011463	HM849894									AF102403			AJ011473														
Centaurium pulchellum											JN895503											AY047789	HM849876									AY315679		AY047786	AY879887														
Centaurium scilloides											HM850822											AY251675	HM849877									AY879941		JX124296	AY879891														
Swertia perennis											AJ010528	AJ011457									HM460867	AJ294640										X75708	AJ410345															AJ315312	
Swertia volkensii											AJ406352	AJ406380										AJ318571										AJ315223	AJ294703								AJ294566							AJ315317	
Swertia tetraptera																					JN047299	Z48115	JF944551									AJ315229	Z48139								DQ317459							AJ315323	
Swertia pubescens											JF956575											AJ410347	JF944541	AJ318568								AJ315220									DQ317466							AJ315314	
Megacodon stylophorus		AJ315246									AJ388177	AJ388247										AJ318548										AF102458									DQ317474							AJ315294	
Gentiana algida			Z48117			DQ398764															HM460868	Z48142										AJ490239								DQ398622	AB219711	DQ398695							
Gentiana scabra														AB453145			GQ864027	GQ864041	GQ864076			JF778858	JN162106									AB453092																	
Gentiana cruciata						DQ398742					AJ010519	AJ011448										DQ398635					AM398039					AF102434								DQ398600		DQ398688							
Potalia resinifera	AJ388184											AJ388254										DQ449922	AJ235816					AJ133224				AF102471					AJ235831							DQ449906					
Orphium frutescens											AJ010525	AJ011454										AY251693	AM234983									AJ490244			AJ011475			HQ448763		FJ014058									
Centaurium maritimum	AJ010509										AJ010508	AJ011437										AY251673	HM849875									AY251733		DQ166326	AY879885														
Swertia decora											JF956567										JN047280	AJ318560	JF944529									AJ315212	AJ410339								DQ317467							AJ315306	
Swertia crassiuscula		AJ408014									AJ406347	AJ406375										AJ410337		AJ294637								AJ315210	AJ294697															AJ315304	
Anthocleista grandiflora											JF270645											AJ489864	JF265290					AJ133222				AJ490190					AJ236250	AJ236026							DQ449911				
Halenia elliptica		AJ315239									JF953886										JN044750	AJ410320	JF941771	AJ318541								AJ315193									AJ410979							AJ315287	
Gentiana lutea						EU370947																Z48119						DQ358888				X75702								EU370939		EU370943				Z48122		AJ315326	
Gentiana acaulis											EF552125			AB453111						EF571643		AJ223097			JF748436	JF748586						AB453060														AJ223096			
Exacum affine										FJ014087	AJ010515	AJ011444										AJ489878	L11684									AJ490203					AF147710	AJ236023	AJ236195										
Saccifolium bandeirae	AJ388187										HQ384550	AJ388257	HQ412901										AJ242609				HQ385101					AJ242608							HQ384760										
Gentianella amarella	AJ406326										JN896137	AJ406355									HM460852	AJ294649	JN965559									AJ580540						HQ448761			AJ294574								
Centaurium erythraea											HM850820					FJ395738						AY047783	FJ395560									AY315678		AY879814	AY047865			FR863631											
Swertia yunnanensis											JF956585										JN047302	JF978835	JF944553	AJ318572								AJ315224	AJ410351								DQ317468							AJ315318	
Swertia macrosperma											JF956572	AJ406377									JN047288	AJ294699	JF944539	AJ294639								AJ408018									DQ317469							AJ315311	
Swertia punicea											JF956581	AJ406378									JN047295	AJ294701	JF944546	AJ318569								AJ408019									AJ294567							AJ315315	
Swertia bimaculata											JF956557	AJ408026									JN047270	AJ410331	JF944519	AJ306097								AJ315204	AJ306124								AJ411000							AJ315298	
Gentiana verna										Z70196	EF552105									EF571608		Z48092	DQ660644									X75704								GU250984	DQ660772					AJ223089	EF626769		
Gentiana straminea						HM566108								AB453117		GQ436047	GQ435168					GQ434564	GQ436509									AB453066								DQ398596	DQ317476	DQ398670				Z48070			
Sabatia angularis											HQ384549	AJ011455	HQ412900									AJ011467	HQ384905				HQ385099					AF102476			AJ011477				HQ384759										
Gentiana asclepiadea											AJ388165	AJ388235		AB453136								Z48076			JF748438	JF748588						X77871						HQ448773		GU250980						Z48083			
Gentiana macrophylla						DQ398761					GQ434141					GQ436048	GQ435169					Z48086	GQ436510									DQ398725				GU351027				DQ398619		DQ398692				Z48067			
